user,seed,tier,model,floor,accept_threshold,TAR,FAR,FRR,EER,bypass_windmouse,bypass_sapiagent,bypass_dmtg
user15,0,T0,T0_DistanceProfile,0.15,0.6455099028719449,0.29473684210526313,0.09933774834437085,0.7052631578947368,0.48825821695584704,0.0,0.0,0.0
user15,0,T0,T0_DistanceProfile,0.2,0.6455099028719449,0.29473684210526313,0.09933774834437085,0.7052631578947368,0.48825821695584704,0.0,0.0,0.0
user15,0,T1,T1_LogReg,0.0,0.5189544175110958,0.8807017543859649,0.19205298013245034,0.11929824561403513,0.09308611933982225,0.7,0.0,0.0
user15,0,T1,T1_LogReg,0.02,0.5189544175110958,0.8807017543859649,0.19205298013245034,0.11929824561403513,0.09308611933982225,0.7,0.0,0.0
user15,0,T1,T1_LogReg,0.05,0.5189544175110958,0.8807017543859649,0.19205298013245034,0.11929824561403513,0.09308611933982225,0.7,0.0,0.0
user15,0,T1,T1_LogReg,0.08,0.5189544175110958,0.8807017543859649,0.19205298013245034,0.11929824561403513,0.09308611933982225,0.7,0.0,0.0
user15,0,T1,T1_LogReg,0.1,0.5189544175110958,0.8807017543859649,0.19205298013245034,0.11929824561403513,0.09308611933982225,0.7,0.0,0.0
user15,0,T1,T1_LogReg,0.15,0.5189544175110958,0.8807017543859649,0.19205298013245034,0.11929824561403513,0.09308611933982225,0.7,0.0,0.0
user15,0,T1,T1_LogReg,0.2,0.5189544175110958,0.8807017543859649,0.19205298013245034,0.11929824561403513,0.09308611933982225,0.7,0.0,0.0
user15,0,T1,T1_SVM_RBF,0.0,0.26025685159212164,0.8771929824561403,0.22958057395143489,0.1228070175438597,0.11343630977570882,0.0,0.0,0.0
user15,0,T1,T1_SVM_RBF,0.02,0.26025685159212164,0.8771929824561403,0.22958057395143489,0.1228070175438597,0.11343630977570882,0.0,0.0,0.0
user15,0,T1,T1_SVM_RBF,0.05,0.26025685159212164,0.8771929824561403,0.22958057395143489,0.1228070175438597,0.11343630977570882,0.0,0.0,0.0
user15,0,T1,T1_SVM_RBF,0.08,0.26025685159212164,0.8771929824561403,0.22958057395143489,0.1228070175438597,0.11343630977570882,0.0,0.0,0.0
user15,0,T1,T1_SVM_RBF,0.1,0.26025685159212164,0.8771929824561403,0.22958057395143489,0.1228070175438597,0.11343630977570882,0.0,0.0,0.0
user15,0,T1,T1_SVM_RBF,0.15,0.26025685159212164,0.8771929824561403,0.22958057395143489,0.1228070175438597,0.11343630977570882,0.0,0.0,0.0
user15,0,T1,T1_SVM_RBF,0.2,0.26025685159212164,0.8771929824561403,0.22958057395143489,0.1228070175438597,0.11343630977570882,0.0,0.0,0.0
user15,0,T1,T1_kNN,0.0,0.6,0.5508771929824562,0.13024282560706402,0.4491228070175438,0.18732543377063055,0.5,0.0,0.0
user15,0,T1,T1_kNN,0.02,0.6,0.5508771929824562,0.13024282560706402,0.4491228070175438,0.18732543377063055,0.5,0.0,0.0
user15,0,T1,T1_kNN,0.05,0.6,0.5508771929824562,0.13024282560706402,0.4491228070175438,0.18732543377063055,0.5,0.0,0.0
user15,0,T1,T1_kNN,0.08,0.6,0.5508771929824562,0.13024282560706402,0.4491228070175438,0.18732543377063055,0.5,0.0,0.0
user15,0,T1,T1_kNN,0.1,0.6,0.5508771929824562,0.13024282560706402,0.4491228070175438,0.18732543377063055,0.5,0.0,0.0
user15,0,T1,T1_kNN,0.15,0.6,0.5508771929824562,0.13024282560706402,0.4491228070175438,0.18732543377063055,0.5,0.0,0.0
user15,0,T1,T1_kNN,0.2,0.6,0.5508771929824562,0.13024282560706402,0.4491228070175438,0.18732543377063055,0.5,0.0,0.0
user15,0,T1,T1_DecisionTree,0.0,1.0000000000000002,0.0,0.0,1.0,0.2833615460572719,0.0,0.0,0.0
user15,0,T1,T1_DecisionTree,0.02,1.0000000000000002,0.0,0.0,1.0,0.2833615460572719,0.0,0.0,0.0
user15,0,T1,T1_DecisionTree,0.05,1.0000000000000002,0.0,0.0,1.0,0.2833615460572719,0.0,0.0,0.0
user15,0,T1,T1_DecisionTree,0.08,1.0000000000000002,0.0,0.0,1.0,0.2833615460572719,0.0,0.0,0.0
user15,0,T1,T1_DecisionTree,0.1,1.0000000000000002,0.0,0.0,1.0,0.2833615460572719,0.0,0.0,0.0
user15,0,T1,T1_DecisionTree,0.15,1.0000000000000002,0.0,0.0,1.0,0.2833615460572719,0.0,0.0,0.0
user15,0,T1,T1_DecisionTree,0.2,1.0000000000000002,0.0,0.0,1.0,0.2833615460572719,0.0,0.0,0.0
user15,0,T2,T2_RandomForest,0.0,0.31666666666666665,0.7789473684210526,0.1545253863134658,0.2210526315789474,0.12218049090139654,0.15,0.0,0.0
user15,0,T2,T2_RandomForest,0.02,0.31666666666666665,0.7789473684210526,0.1545253863134658,0.2210526315789474,0.12218049090139654,0.15,0.0,0.0
user15,0,T2,T2_RandomForest,0.05,0.31666666666666665,0.7789473684210526,0.1545253863134658,0.2210526315789474,0.12218049090139654,0.15,0.0,0.0
user15,0,T2,T2_RandomForest,0.08,0.31666666666666665,0.7789473684210526,0.1545253863134658,0.2210526315789474,0.12218049090139654,0.15,0.0,0.0
user15,0,T2,T2_RandomForest,0.1,0.31666666666666665,0.7789473684210526,0.1545253863134658,0.2210526315789474,0.12218049090139654,0.15,0.0,0.0
user15,0,T2,T2_RandomForest,0.15,0.31666666666666665,0.7789473684210526,0.1545253863134658,0.2210526315789474,0.12218049090139654,0.15,0.0,0.0
user15,0,T2,T2_RandomForest,0.2,0.31666666666666665,0.7789473684210526,0.1545253863134658,0.2210526315789474,0.12218049090139654,0.15,0.0,0.0
user15,0,T2,T2_ExtraTrees,0.0,0.3233333333333333,0.8350877192982457,0.17439293598233996,0.16491228070175434,0.1076333051206094,0.9,0.0,0.05
user15,0,T2,T2_ExtraTrees,0.02,0.3233333333333333,0.8350877192982457,0.17439293598233996,0.16491228070175434,0.1076333051206094,0.9,0.0,0.05
user15,0,T2,T2_ExtraTrees,0.05,0.3233333333333333,0.8350877192982457,0.17439293598233996,0.16491228070175434,0.1076333051206094,0.9,0.0,0.05
user15,0,T2,T2_ExtraTrees,0.08,0.3233333333333333,0.8350877192982457,0.17439293598233996,0.16491228070175434,0.1076333051206094,0.9,0.0,0.05
user15,0,T2,T2_ExtraTrees,0.1,0.3233333333333333,0.8350877192982457,0.17439293598233996,0.16491228070175434,0.1076333051206094,0.9,0.0,0.05
user15,0,T2,T2_ExtraTrees,0.15,0.3233333333333333,0.8350877192982457,0.17439293598233996,0.16491228070175434,0.1076333051206094,0.9,0.0,0.05
